# Precipitation.in.From DCP.Work@08073600.20170601.csv generated at 2018-02-28 09:50:49 (UTC+00:00) by AQUARIUS 17.4.79.0
# 
# Time series identifier: Precipitation.in.From DCP.Work@08073600
# Location: Buffalo Bayou at W Belt Dr, Houston, TX
# UTC offset: (UTC-06:00)
# Value units: in
# Value parameter: Precipitation
# Interpolation type: Preceding Totals
# Time series type: Derived
# 
# Export options: Corrected signal from 2017-06-01T06:01:00Z to 2018-01-01T05:59:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC, Timestamp (UTC-06:00), Value, Approval Level, Grade, Qualifiers
2017-07-08T05:00:00Z,2017-07-07 23:00:00,0,Working,50,
2017-07-08T05:15:00Z,2017-07-07 23:15:00,0,Working,50,
2017-07-08T05:30:00Z,2017-07-07 23:30:00,0,Working,50,
2017-07-08T05:45:00Z,2017-07-07 23:45:00,0,Working,50,
2017-07-08T06:00:00Z,2017-07-08 00:00:00,0,Working,50,
2017-07-08T06:15:00Z,2017-07-08 00:15:00,0,Working,50,
2017-07-08T06:30:00Z,2017-07-08 00:30:00,0,Working,50,
2017-07-08T06:45:00Z,2017-07-08 00:45:00,0,Working,50,
2017-07-08T07:00:00Z,2017-07-08 01:00:00,0,Working,50,
2017-07-08T07:15:00Z,2017-07-08 01:15:00,0,Working,50,
2017-07-08T07:30:00Z,2017-07-08 01:30:00,0,Working,50,
2017-07-08T07:45:00Z,2017-07-08 01:45:00,0,Working,50,
2017-07-08T08:00:00Z,2017-07-08 02:00:00,0,Working,50,
2017-07-08T08:15:00Z,2017-07-08 02:15:00,0,Working,50,
2017-07-08T08:30:00Z,2017-07-08 02:30:00,0,Working,50,
2017-07-08T08:45:00Z,2017-07-08 02:45:00,0,Working,50,
2017-07-08T09:00:00Z,2017-07-08 03:00:00,0,Working,50,
2017-07-08T09:15:00Z,2017-07-08 03:15:00,0,Working,50,
2017-07-08T09:30:00Z,2017-07-08 03:30:00,0,Working,50,
2017-07-08T09:45:00Z,2017-07-08 03:45:00,0,Working,50,
2017-07-08T10:00:00Z,2017-07-08 04:00:00,0,Working,50,
2017-07-08T10:15:00Z,2017-07-08 04:15:00,0,Working,50,
2017-07-08T10:30:00Z,2017-07-08 04:30:00,0,Working,50,
2017-07-08T10:45:00Z,2017-07-08 04:45:00,0,Working,50,
2017-07-08T11:00:00Z,2017-07-08 05:00:00,0,Working,50,
2017-07-08T11:15:00Z,2017-07-08 05:15:00,0,Working,50,
2017-07-08T11:30:00Z,2017-07-08 05:30:00,0,Working,50,
2017-07-08T11:45:00Z,2017-07-08 05:45:00,0,Working,50,
2017-07-08T12:00:00Z,2017-07-08 06:00:00,0,Working,50,
2017-07-08T12:15:00Z,2017-07-08 06:15:00,0,Working,50,
2017-07-08T12:30:00Z,2017-07-08 06:30:00,0,Working,50,
2017-07-08T12:45:00Z,2017-07-08 06:45:00,0,Working,50,
2017-07-08T13:00:00Z,2017-07-08 07:00:00,0,Working,50,
2017-07-08T13:15:00Z,2017-07-08 07:15:00,0,Working,50,
2017-07-08T13:30:00Z,2017-07-08 07:30:00,0,Working,50,
2017-07-08T13:45:00Z,2017-07-08 07:45:00,0,Working,50,
2017-07-08T14:00:00Z,2017-07-08 08:00:00,0,Working,50,
2017-07-08T14:15:00Z,2017-07-08 08:15:00,0,Working,50,
2017-07-08T14:30:00Z,2017-07-08 08:30:00,0,Working,50,
2017-07-08T14:45:00Z,2017-07-08 08:45:00,0,Working,50,
2017-07-08T15:00:00Z,2017-07-08 09:00:00,0,Working,50,
2017-07-08T15:15:00Z,2017-07-08 09:15:00,0,Working,50,
2017-07-08T15:30:00Z,2017-07-08 09:30:00,0,Working,50,
2017-07-08T15:45:00Z,2017-07-08 09:45:00,0,Working,50,
2017-07-08T16:00:00Z,2017-07-08 10:00:00,0,Working,50,
2017-07-08T16:15:00Z,2017-07-08 10:15:00,0,Working,50,
2017-07-08T16:30:00Z,2017-07-08 10:30:00,0,Working,50,
2017-07-08T16:45:00Z,2017-07-08 10:45:00,0,Working,50,
2017-07-08T17:00:00Z,2017-07-08 11:00:00,0,Working,50,
2017-07-08T17:15:00Z,2017-07-08 11:15:00,0,Working,50,
2017-07-08T17:30:00Z,2017-07-08 11:30:00,0,Working,50,
2017-07-08T17:45:00Z,2017-07-08 11:45:00,0,Working,50,
2017-07-08T18:00:00Z,2017-07-08 12:00:00,0,Working,50,
2017-07-08T18:15:00Z,2017-07-08 12:15:00,0,Working,50,
2017-07-08T18:30:00Z,2017-07-08 12:30:00,0,Working,50,
2017-07-08T18:45:00Z,2017-07-08 12:45:00,0,Working,50,
2017-07-08T19:00:00Z,2017-07-08 13:00:00,0,Working,50,
2017-07-08T19:15:00Z,2017-07-08 13:15:00,0,Working,50,
2017-07-08T19:30:00Z,2017-07-08 13:30:00,0,Working,50,
2017-07-08T19:45:00Z,2017-07-08 13:45:00,0,Working,50,
2017-07-08T20:00:00Z,2017-07-08 14:00:00,0,Working,50,
2017-07-08T20:15:00Z,2017-07-08 14:15:00,0,Working,50,
2017-07-08T20:30:00Z,2017-07-08 14:30:00,0,Working,50,
2017-07-08T20:45:00Z,2017-07-08 14:45:00,0,Working,50,
2017-07-08T21:00:00Z,2017-07-08 15:00:00,0,Working,50,
2017-07-08T21:15:00Z,2017-07-08 15:15:00,0,Working,50,
2017-07-08T21:30:00Z,2017-07-08 15:30:00,0,Working,50,
2017-07-08T21:45:00Z,2017-07-08 15:45:00,0,Working,50,
2017-07-08T22:00:00Z,2017-07-08 16:00:00,0,Working,50,
2017-07-08T22:15:00Z,2017-07-08 16:15:00,0,Working,50,
2017-07-08T22:30:00Z,2017-07-08 16:30:00,0,Working,50,
2017-07-08T22:45:00Z,2017-07-08 16:45:00,0,Working,50,
2017-07-08T23:00:00Z,2017-07-08 17:00:00,0,Working,50,
2017-07-08T23:15:00Z,2017-07-08 17:15:00,0,Working,50,
2017-07-08T23:30:00Z,2017-07-08 17:30:00,0,Working,50,
2017-07-08T23:45:00Z,2017-07-08 17:45:00,0,Working,50,
2017-07-09T00:00:00Z,2017-07-08 18:00:00,0.109999999999999,Working,50,
2017-07-09T00:15:00Z,2017-07-08 18:15:00,0.019999999999996,Working,50,
2017-07-09T00:30:00Z,2017-07-08 18:30:00,0.0100000000000051,Working,50,
2017-07-09T00:45:00Z,2017-07-08 18:45:00,0,Working,50,
2017-07-09T01:00:00Z,2017-07-08 19:00:00,0,Working,50,
2017-07-09T01:15:00Z,2017-07-08 19:15:00,0,Working,50,
2017-07-09T01:30:00Z,2017-07-08 19:30:00,0,Working,50,
2017-07-09T01:45:00Z,2017-07-08 19:45:00,0,Working,50,
2017-07-09T02:00:00Z,2017-07-08 20:00:00,0,Working,50,
2017-07-09T02:15:00Z,2017-07-08 20:15:00,0,Working,50,
2017-07-09T02:30:00Z,2017-07-08 20:30:00,0,Working,50,
2017-07-09T02:45:00Z,2017-07-08 20:45:00,0,Working,50,
2017-07-09T03:00:00Z,2017-07-08 21:00:00,0,Working,50,
2017-07-09T03:15:00Z,2017-07-08 21:15:00,0,Working,50,
2017-07-09T03:30:00Z,2017-07-08 21:30:00,0,Working,50,
2017-07-09T03:45:00Z,2017-07-08 21:45:00,0,Working,50,
2017-07-09T04:00:00Z,2017-07-08 22:00:00,0,Working,50,
2017-07-09T04:15:00Z,2017-07-08 22:15:00,0,Working,50,
2017-07-09T04:30:00Z,2017-07-08 22:30:00,0,Working,50,
2017-07-09T04:45:00Z,2017-07-08 22:45:00,0,Working,50,
2017-07-09T05:00:00Z,2017-07-08 23:00:00,0,Working,50,
2017-07-09T05:15:00Z,2017-07-08 23:15:00,0,Working,50,
2017-07-09T05:30:00Z,2017-07-08 23:30:00,0,Working,50,
2017-07-09T05:45:00Z,2017-07-08 23:45:00,0,Working,50,
2017-07-09T06:00:00Z,2017-07-09 00:00:00,0,Working,50,
2017-07-09T06:15:00Z,2017-07-09 00:15:00,0,Working,50,
2017-07-09T06:30:00Z,2017-07-09 00:30:00,0,Working,50,
2017-07-09T06:45:00Z,2017-07-09 00:45:00,0,Working,50,
2017-07-09T07:00:00Z,2017-07-09 01:00:00,0,Working,50,
2017-07-09T07:15:00Z,2017-07-09 01:15:00,0,Working,50,
2017-07-09T07:30:00Z,2017-07-09 01:30:00,0,Working,50,
2017-07-09T07:45:00Z,2017-07-09 01:45:00,0,Working,50,
2017-07-09T08:00:00Z,2017-07-09 02:00:00,0,Working,50,
2017-07-09T08:15:00Z,2017-07-09 02:15:00,0,Working,50,
2017-07-09T08:30:00Z,2017-07-09 02:30:00,0,Working,50,
2017-07-09T08:45:00Z,2017-07-09 02:45:00,0,Working,50,
2017-07-09T09:00:00Z,2017-07-09 03:00:00,0,Working,50,
2017-07-09T09:15:00Z,2017-07-09 03:15:00,0,Working,50,
2017-07-09T09:30:00Z,2017-07-09 03:30:00,0,Working,50,
2017-07-09T09:45:00Z,2017-07-09 03:45:00,0,Working,50,
2017-07-09T10:00:00Z,2017-07-09 04:00:00,0,Working,50,
2017-07-09T10:15:00Z,2017-07-09 04:15:00,0,Working,50,
2017-07-09T10:30:00Z,2017-07-09 04:30:00,0,Working,50,
2017-07-09T10:45:00Z,2017-07-09 04:45:00,0,Working,50,
2017-07-09T11:00:00Z,2017-07-09 05:00:00,0,Working,50,
2017-07-09T11:15:00Z,2017-07-09 05:15:00,0,Working,50,
2017-07-09T11:30:00Z,2017-07-09 05:30:00,0,Working,50,
2017-07-09T11:45:00Z,2017-07-09 05:45:00,0,Working,50,
2017-07-09T12:00:00Z,2017-07-09 06:00:00,0,Working,50,
2017-07-09T12:15:00Z,2017-07-09 06:15:00,0,Working,50,
2017-07-09T12:30:00Z,2017-07-09 06:30:00,0,Working,50,
2017-07-09T12:45:00Z,2017-07-09 06:45:00,0,Working,50,
2017-07-09T13:00:00Z,2017-07-09 07:00:00,0,Working,50,
2017-07-09T13:15:00Z,2017-07-09 07:15:00,0,Working,50,
2017-07-09T13:30:00Z,2017-07-09 07:30:00,0,Working,50,
2017-07-09T13:45:00Z,2017-07-09 07:45:00,0,Working,50,
2017-07-09T14:00:00Z,2017-07-09 08:00:00,0,Working,50,
2017-07-09T14:15:00Z,2017-07-09 08:15:00,0,Working,50,
2017-07-09T14:30:00Z,2017-07-09 08:30:00,0,Working,50,
2017-07-09T14:45:00Z,2017-07-09 08:45:00,0,Working,50,
2017-07-09T15:00:00Z,2017-07-09 09:00:00,0,Working,50,
2017-07-09T15:15:00Z,2017-07-09 09:15:00,0,Working,50,
2017-07-09T15:30:00Z,2017-07-09 09:30:00,0,Working,50,
2017-07-09T15:45:00Z,2017-07-09 09:45:00,0,Working,50,
2017-07-09T16:00:00Z,2017-07-09 10:00:00,0,Working,50,
2017-07-09T16:15:00Z,2017-07-09 10:15:00,0,Working,50,
2017-07-09T16:30:00Z,2017-07-09 10:30:00,0,Working,50,
2017-07-09T16:45:00Z,2017-07-09 10:45:00,0,Working,50,
2017-07-09T17:00:00Z,2017-07-09 11:00:00,0,Working,50,
2017-07-09T17:15:00Z,2017-07-09 11:15:00,0,Working,50,
2017-07-09T17:30:00Z,2017-07-09 11:30:00,0,Working,50,
2017-07-09T17:45:00Z,2017-07-09 11:45:00,0,Working,50,
2017-07-09T18:00:00Z,2017-07-09 12:00:00,0,Working,50,
2017-07-09T18:15:00Z,2017-07-09 12:15:00,0,Working,50,
2017-07-09T18:30:00Z,2017-07-09 12:30:00,0,Working,50,
2017-07-09T18:45:00Z,2017-07-09 12:45:00,0,Working,50,
2017-07-09T19:00:00Z,2017-07-09 13:00:00,0,Working,50,
2017-07-09T19:15:00Z,2017-07-09 13:15:00,0,Working,50,
2017-07-09T19:30:00Z,2017-07-09 13:30:00,0,Working,50,
2017-07-09T19:45:00Z,2017-07-09 13:45:00,0,Working,50,
2017-07-09T20:00:00Z,2017-07-09 14:00:00,0,Working,50,
2017-07-09T20:15:00Z,2017-07-09 14:15:00,0,Working,50,
2017-07-09T20:30:00Z,2017-07-09 14:30:00,0,Working,50,
2017-07-09T20:45:00Z,2017-07-09 14:45:00,0,Working,50,
2017-07-09T21:00:00Z,2017-07-09 15:00:00,0,Working,50,
2017-07-09T21:15:00Z,2017-07-09 15:15:00,0,Working,50,
2017-07-09T21:30:00Z,2017-07-09 15:30:00,0,Working,50,
2017-07-09T21:45:00Z,2017-07-09 15:45:00,0,Working,50,
2017-07-09T22:00:00Z,2017-07-09 16:00:00,0,Working,50,
2017-07-09T22:15:00Z,2017-07-09 16:15:00,0,Working,50,
2017-07-09T22:30:00Z,2017-07-09 16:30:00,0,Working,50,
2017-07-09T22:45:00Z,2017-07-09 16:45:00,0,Working,50,
2017-07-09T23:00:00Z,2017-07-09 17:00:00,0,Working,50,
2017-07-09T23:15:00Z,2017-07-09 17:15:00,0,Working,50,
2017-07-09T23:30:00Z,2017-07-09 17:30:00,0,Working,50,
2017-07-09T23:45:00Z,2017-07-09 17:45:00,0,Working,50,
2017-07-10T00:00:00Z,2017-07-09 18:00:00,0,Working,50,
2017-07-10T00:15:00Z,2017-07-09 18:15:00,0,Working,50,
2017-07-10T00:30:00Z,2017-07-09 18:30:00,0,Working,50,
2017-07-10T00:45:00Z,2017-07-09 18:45:00,0,Working,50,
2017-07-10T01:00:00Z,2017-07-09 19:00:00,0,Working,50,
2017-07-10T01:15:00Z,2017-07-09 19:15:00,0,Working,50,
2017-07-10T01:30:00Z,2017-07-09 19:30:00,0,Working,50,
2017-07-10T01:45:00Z,2017-07-09 19:45:00,0,Working,50,
2017-07-10T02:00:00Z,2017-07-09 20:00:00,0,Working,50,
2017-07-10T02:15:00Z,2017-07-09 20:15:00,0,Working,50,
2017-07-10T02:30:00Z,2017-07-09 20:30:00,0,Working,50,
2017-07-10T02:45:00Z,2017-07-09 20:45:00,0,Working,50,
2017-07-10T03:00:00Z,2017-07-09 21:00:00,0,Working,50,
2017-07-10T03:15:00Z,2017-07-09 21:15:00,0,Working,50,
2017-07-10T03:30:00Z,2017-07-09 21:30:00,0.0700000000000074,Working,50,
2017-07-10T03:45:00Z,2017-07-09 21:45:00,0.299999999999997,Working,50,
2017-07-10T04:00:00Z,2017-07-09 22:00:00,0.230000000000004,Working,50,
2017-07-10T04:15:00Z,2017-07-09 22:15:00,0.00999999999999091,Working,50,
2017-07-10T04:30:00Z,2017-07-09 22:30:00,0.0100000000000051,Working,50,
2017-07-10T04:45:00Z,2017-07-09 22:45:00,0,Working,50,
2017-07-10T05:00:00Z,2017-07-09 23:00:00,0,Working,50,
2017-07-10T05:15:00Z,2017-07-09 23:15:00,0,Working,50,
2017-07-10T05:30:00Z,2017-07-09 23:30:00,0,Working,50,
2017-07-10T05:45:00Z,2017-07-09 23:45:00,0,Working,50,
2017-07-10T06:00:00Z,2017-07-10 00:00:00,0,Working,50,
2017-07-10T06:15:00Z,2017-07-10 00:15:00,0,Working,50,
2017-07-10T06:30:00Z,2017-07-10 00:30:00,0,Working,50,
2017-07-10T06:45:00Z,2017-07-10 00:45:00,0,Working,50,
2017-07-10T07:00:00Z,2017-07-10 01:00:00,0,Working,50,
2017-07-10T07:15:00Z,2017-07-10 01:15:00,0,Working,50,
2017-07-10T07:30:00Z,2017-07-10 01:30:00,0,Working,50,
2017-07-10T07:45:00Z,2017-07-10 01:45:00,0,Working,50,
2017-07-10T08:00:00Z,2017-07-10 02:00:00,0,Working,50,
2017-07-10T08:15:00Z,2017-07-10 02:15:00,0,Working,50,
2017-07-10T08:30:00Z,2017-07-10 02:30:00,0,Working,50,
2017-07-10T08:45:00Z,2017-07-10 02:45:00,0,Working,50,
2017-07-10T09:00:00Z,2017-07-10 03:00:00,0,Working,50,
2017-07-10T09:15:00Z,2017-07-10 03:15:00,0,Working,50,
2017-07-10T09:30:00Z,2017-07-10 03:30:00,0,Working,50,
2017-07-10T09:45:00Z,2017-07-10 03:45:00,0,Working,50,
2017-07-10T10:00:00Z,2017-07-10 04:00:00,0,Working,50,
2017-07-10T10:15:00Z,2017-07-10 04:15:00,0,Working,50,
2017-07-10T10:30:00Z,2017-07-10 04:30:00,0,Working,50,
2017-07-10T10:45:00Z,2017-07-10 04:45:00,0,Working,50,
2017-07-10T11:00:00Z,2017-07-10 05:00:00,0,Working,50,
2017-07-10T11:15:00Z,2017-07-10 05:15:00,0,Working,50,
2017-07-10T11:30:00Z,2017-07-10 05:30:00,0,Working,50,
2017-07-10T11:45:00Z,2017-07-10 05:45:00,0,Working,50,
2017-07-10T12:00:00Z,2017-07-10 06:00:00,0,Working,50,
2017-07-10T12:15:00Z,2017-07-10 06:15:00,0,Working,50,
2017-07-10T12:30:00Z,2017-07-10 06:30:00,0,Working,50,
2017-07-10T12:45:00Z,2017-07-10 06:45:00,0,Working,50,
2017-07-10T13:00:00Z,2017-07-10 07:00:00,0,Working,50,
2017-07-10T13:15:00Z,2017-07-10 07:15:00,0,Working,50,
2017-07-10T13:30:00Z,2017-07-10 07:30:00,0,Working,50,
2017-07-10T13:45:00Z,2017-07-10 07:45:00,0,Working,50,
2017-07-10T14:00:00Z,2017-07-10 08:00:00,0,Working,50,
2017-07-10T14:15:00Z,2017-07-10 08:15:00,0,Working,50,
2017-07-10T14:30:00Z,2017-07-10 08:30:00,0,Working,50,
2017-07-10T14:45:00Z,2017-07-10 08:45:00,0,Working,50,
2017-07-10T15:00:00Z,2017-07-10 09:00:00,0,Working,50,
2017-07-10T15:15:00Z,2017-07-10 09:15:00,0,Working,50,
2017-07-10T15:30:00Z,2017-07-10 09:30:00,0,Working,50,
2017-07-10T15:45:00Z,2017-07-10 09:45:00,0,Working,50,
2017-07-10T16:00:00Z,2017-07-10 10:00:00,0,Working,50,
2017-07-10T16:15:00Z,2017-07-10 10:15:00,0,Working,50,
2017-07-10T16:30:00Z,2017-07-10 10:30:00,0,Working,50,
2017-07-10T16:45:00Z,2017-07-10 10:45:00,0,Working,50,
2017-07-10T17:00:00Z,2017-07-10 11:00:00,0,Working,50,
2017-07-10T17:15:00Z,2017-07-10 11:15:00,0,Working,50,
2017-07-10T17:30:00Z,2017-07-10 11:30:00,0,Working,50,
2017-07-10T17:45:00Z,2017-07-10 11:45:00,0,Working,50,
2017-07-10T18:00:00Z,2017-07-10 12:00:00,0,Working,50,
2017-07-10T18:15:00Z,2017-07-10 12:15:00,0,Working,50,
2017-07-10T18:30:00Z,2017-07-10 12:30:00,0,Working,50,
2017-07-10T18:45:00Z,2017-07-10 12:45:00,0,Working,50,
2017-07-10T19:00:00Z,2017-07-10 13:00:00,0,Working,50,
2017-07-10T19:15:00Z,2017-07-10 13:15:00,0,Working,50,
2017-07-10T19:30:00Z,2017-07-10 13:30:00,0,Working,50,
2017-07-10T19:45:00Z,2017-07-10 13:45:00,0,Working,50,
2017-07-10T20:00:00Z,2017-07-10 14:00:00,0,Working,50,
2017-07-10T20:15:00Z,2017-07-10 14:15:00,0,Working,50,
2017-07-10T20:30:00Z,2017-07-10 14:30:00,0,Working,50,
2017-07-10T20:45:00Z,2017-07-10 14:45:00,0,Working,50,
2017-07-10T21:00:00Z,2017-07-10 15:00:00,0,Working,50,
2017-07-10T21:15:00Z,2017-07-10 15:15:00,0,Working,50,
2017-07-10T21:30:00Z,2017-07-10 15:30:00,0,Working,50,
2017-07-10T21:45:00Z,2017-07-10 15:45:00,0,Working,50,
2017-07-10T22:00:00Z,2017-07-10 16:00:00,0,Working,50,
2017-07-10T22:15:00Z,2017-07-10 16:15:00,0,Working,50,
2017-07-10T22:30:00Z,2017-07-10 16:30:00,0,Working,50,
2017-07-10T22:45:00Z,2017-07-10 16:45:00,0,Working,50,
2017-07-10T23:00:00Z,2017-07-10 17:00:00,0,Working,50,
2017-07-10T23:15:00Z,2017-07-10 17:15:00,0,Working,50,
2017-07-10T23:30:00Z,2017-07-10 17:30:00,0,Working,50,
2017-07-10T23:45:00Z,2017-07-10 17:45:00,0,Working,50,
2017-07-11T00:00:00Z,2017-07-10 18:00:00,0,Working,50,
2017-07-11T00:15:00Z,2017-07-10 18:15:00,0,Working,50,
2017-07-11T00:30:00Z,2017-07-10 18:30:00,0,Working,50,
2017-07-11T00:45:00Z,2017-07-10 18:45:00,0,Working,50,
2017-07-11T01:00:00Z,2017-07-10 19:00:00,0,Working,50,
2017-07-11T01:15:00Z,2017-07-10 19:15:00,0,Working,50,
2017-07-11T01:30:00Z,2017-07-10 19:30:00,0,Working,50,
2017-07-11T01:45:00Z,2017-07-10 19:45:00,0,Working,50,
2017-07-11T02:00:00Z,2017-07-10 20:00:00,0,Working,50,
2017-07-11T02:15:00Z,2017-07-10 20:15:00,0,Working,50,
2017-07-11T02:30:00Z,2017-07-10 20:30:00,0,Working,50,
2017-07-11T02:45:00Z,2017-07-10 20:45:00,0,Working,50,
2017-07-11T03:00:00Z,2017-07-10 21:00:00,0,Working,50,
2017-07-11T03:15:00Z,2017-07-10 21:15:00,0,Working,50,
2017-07-11T03:30:00Z,2017-07-10 21:30:00,0,Working,50,
2017-07-11T03:45:00Z,2017-07-10 21:45:00,0,Working,50,
2017-07-11T04:00:00Z,2017-07-10 22:00:00,0,Working,50,
2017-07-11T04:15:00Z,2017-07-10 22:15:00,0,Working,50,
2017-07-11T04:30:00Z,2017-07-10 22:30:00,0,Working,50,
2017-07-11T04:45:00Z,2017-07-10 22:45:00,0,Working,50,
2017-07-11T05:00:00Z,2017-07-10 23:00:00,0,Working,50,
2017-07-11T05:15:00Z,2017-07-10 23:15:00,0,Working,50,
2017-07-11T05:30:00Z,2017-07-10 23:30:00,0,Working,50,
2017-07-11T05:45:00Z,2017-07-10 23:45:00,0,Working,50,
2017-07-11T06:00:00Z,2017-07-11 00:00:00,0,Working,50,
2017-07-11T06:15:00Z,2017-07-11 00:15:00,0,Working,50,
2017-07-11T06:30:00Z,2017-07-11 00:30:00,0,Working,50,
2017-07-11T06:45:00Z,2017-07-11 00:45:00,0,Working,50,
2017-07-11T07:00:00Z,2017-07-11 01:00:00,0,Working,50,
2017-07-11T07:15:00Z,2017-07-11 01:15:00,0,Working,50,
2017-07-11T07:30:00Z,2017-07-11 01:30:00,0,Working,50,
2017-07-11T07:45:00Z,2017-07-11 01:45:00,0,Working,50,
2017-07-11T08:00:00Z,2017-07-11 02:00:00,0,Working,50,
2017-07-11T08:15:00Z,2017-07-11 02:15:00,0,Working,50,
2017-07-11T08:30:00Z,2017-07-11 02:30:00,0,Working,50,
2017-07-11T08:45:00Z,2017-07-11 02:45:00,0,Working,50,
2017-07-11T09:00:00Z,2017-07-11 03:00:00,0,Working,50,
2017-07-11T09:15:00Z,2017-07-11 03:15:00,0,Working,50,
2017-07-11T09:30:00Z,2017-07-11 03:30:00,0,Working,50,
2017-07-11T09:45:00Z,2017-07-11 03:45:00,0,Working,50,
2017-07-11T10:00:00Z,2017-07-11 04:00:00,0,Working,50,
2017-07-11T10:15:00Z,2017-07-11 04:15:00,0,Working,50,
2017-07-11T10:30:00Z,2017-07-11 04:30:00,0,Working,50,
2017-07-11T10:45:00Z,2017-07-11 04:45:00,0,Working,50,
2017-07-11T11:00:00Z,2017-07-11 05:00:00,0,Working,50,
2017-07-11T11:15:00Z,2017-07-11 05:15:00,0,Working,50,
2017-07-11T11:30:00Z,2017-07-11 05:30:00,0,Working,50,
2017-07-11T11:45:00Z,2017-07-11 05:45:00,0,Working,50,
2017-07-11T12:00:00Z,2017-07-11 06:00:00,0,Working,50,
2017-07-11T12:15:00Z,2017-07-11 06:15:00,0,Working,50,
2017-07-11T12:30:00Z,2017-07-11 06:30:00,0,Working,50,
2017-07-11T12:45:00Z,2017-07-11 06:45:00,0,Working,50,
2017-07-11T13:00:00Z,2017-07-11 07:00:00,0,Working,50,
2017-07-11T13:15:00Z,2017-07-11 07:15:00,0,Working,50,
2017-07-11T13:30:00Z,2017-07-11 07:30:00,0,Working,50,
2017-07-11T13:45:00Z,2017-07-11 07:45:00,0,Working,50,
2017-07-11T14:00:00Z,2017-07-11 08:00:00,0,Working,50,
2017-07-11T14:15:00Z,2017-07-11 08:15:00,0,Working,50,
2017-07-11T14:30:00Z,2017-07-11 08:30:00,0,Working,50,
2017-07-11T14:45:00Z,2017-07-11 08:45:00,0,Working,50,
2017-07-11T15:00:00Z,2017-07-11 09:00:00,0,Working,50,
2017-07-11T15:15:00Z,2017-07-11 09:15:00,0,Working,50,
2017-07-11T15:30:00Z,2017-07-11 09:30:00,0,Working,50,
2017-07-11T15:45:00Z,2017-07-11 09:45:00,0,Working,50,
2017-07-11T16:00:00Z,2017-07-11 10:00:00,0,Working,50,
2017-07-11T16:15:00Z,2017-07-11 10:15:00,0,Working,50,
2017-07-11T16:30:00Z,2017-07-11 10:30:00,0,Working,50,
2017-07-11T16:45:00Z,2017-07-11 10:45:00,0,Working,50,
2017-07-11T17:00:00Z,2017-07-11 11:00:00,0,Working,50,
2017-07-11T17:15:00Z,2017-07-11 11:15:00,0,Working,50,
2017-07-11T17:30:00Z,2017-07-11 11:30:00,0,Working,50,
2017-07-11T17:45:00Z,2017-07-11 11:45:00,0,Working,50,
2017-07-11T18:00:00Z,2017-07-11 12:00:00,0,Working,50,
2017-07-11T18:15:00Z,2017-07-11 12:15:00,0,Working,50,
2017-07-11T18:30:00Z,2017-07-11 12:30:00,0,Working,50,
2017-07-11T18:45:00Z,2017-07-11 12:45:00,0,Working,50,
2017-07-11T19:00:00Z,2017-07-11 13:00:00,0,Working,50,
2017-07-11T19:15:00Z,2017-07-11 13:15:00,0,Working,50,
2017-07-11T19:30:00Z,2017-07-11 13:30:00,0,Working,50,
2017-07-11T19:45:00Z,2017-07-11 13:45:00,0,Working,50,
2017-07-11T20:00:00Z,2017-07-11 14:00:00,0,Working,50,
2017-07-11T20:15:00Z,2017-07-11 14:15:00,0,Working,50,
2017-07-11T20:30:00Z,2017-07-11 14:30:00,0,Working,50,
2017-07-11T20:45:00Z,2017-07-11 14:45:00,0,Working,50,
2017-07-11T21:00:00Z,2017-07-11 15:00:00,0,Working,50,
2017-07-11T21:15:00Z,2017-07-11 15:15:00,0,Working,50,
2017-07-11T21:30:00Z,2017-07-11 15:30:00,0,Working,50,
2017-07-11T21:45:00Z,2017-07-11 15:45:00,0,Working,50,
2017-07-11T22:00:00Z,2017-07-11 16:00:00,0,Working,50,
2017-07-11T22:15:00Z,2017-07-11 16:15:00,0,Working,50,
2017-07-11T22:30:00Z,2017-07-11 16:30:00,0,Working,50,
2017-07-11T22:45:00Z,2017-07-11 16:45:00,0,Working,50,
2017-07-11T23:00:00Z,2017-07-11 17:00:00,0,Working,50,
2017-07-11T23:15:00Z,2017-07-11 17:15:00,0,Working,50,
2017-07-11T23:30:00Z,2017-07-11 17:30:00,0,Working,50,
2017-07-11T23:45:00Z,2017-07-11 17:45:00,0,Working,50,
2017-07-12T00:00:00Z,2017-07-11 18:00:00,0,Working,50,
2017-07-12T00:15:00Z,2017-07-11 18:15:00,0,Working,50,
2017-07-12T00:30:00Z,2017-07-11 18:30:00,0,Working,50,
2017-07-12T00:45:00Z,2017-07-11 18:45:00,0,Working,50,
2017-07-12T01:00:00Z,2017-07-11 19:00:00,0,Working,50,
2017-07-12T01:15:00Z,2017-07-11 19:15:00,0,Working,50,
2017-07-12T01:30:00Z,2017-07-11 19:30:00,0,Working,50,
2017-07-12T01:45:00Z,2017-07-11 19:45:00,0,Working,50,
2017-07-12T02:00:00Z,2017-07-11 20:00:00,0,Working,50,
2017-07-12T02:15:00Z,2017-07-11 20:15:00,0,Working,50,
2017-07-12T02:30:00Z,2017-07-11 20:30:00,0,Working,50,
2017-07-12T02:45:00Z,2017-07-11 20:45:00,0,Working,50,
2017-07-12T03:00:00Z,2017-07-11 21:00:00,0,Working,50,
2017-07-12T03:15:00Z,2017-07-11 21:15:00,0,Working,50,
2017-07-12T03:30:00Z,2017-07-11 21:30:00,0,Working,50,
